Receipt,Delivery,Effective Date,Expiry Date,Service Mode,Commodity Name,Charge,Rate Basis,Container Size,Currency,Rate
8,46,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
8,46,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
8,46,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,46,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,46,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,46,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,53,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1790
8,53,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2350
8,53,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2350
8,53,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2550
8,53,10/20/2018,10/31/2018,1,2,DDF,2,1,JOD,10
8,53,10/20/2018,10/31/2018,1,2,DDF,2,2,JOD,10
8,53,10/20/2018,10/31/2018,1,2,DDF,2,3,JOD,10
8,53,10/20/2018,10/31/2018,1,2,DDF,2,4,JOD,10
8,53,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
8,53,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
8,53,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
8,53,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
8,53,10/20/2018,10/31/2018,1,2,IMP,1,1,JOD,63
8,53,10/20/2018,10/31/2018,1,2,IMP,1,2,JOD,89
8,53,10/20/2018,10/31/2018,1,2,IMP,1,3,JOD,89
8,53,10/20/2018,10/31/2018,1,2,IMP,1,4,JOD,89
8,53,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,70
8,53,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,100
8,53,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,100
8,53,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,100
8,53,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,53,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,53,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,53,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,53,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,53,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,53,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,53,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,54,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1500
8,54,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1700
8,54,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1700
8,54,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1900
8,54,10/20/2018,10/31/2018,1,2,DDF,2,1,BHD,38
8,54,10/20/2018,10/31/2018,1,2,DDF,2,2,BHD,38
8,54,10/20/2018,10/31/2018,1,2,DDF,2,3,BHD,38
8,54,10/20/2018,10/31/2018,1,2,DDF,2,4,BHD,38
8,54,10/20/2018,10/31/2018,1,2,DHC,1,1,BHD,42
8,54,10/20/2018,10/31/2018,1,2,DHC,1,2,BHD,65
8,54,10/20/2018,10/31/2018,1,2,DHC,1,3,BHD,65
8,54,10/20/2018,10/31/2018,1,2,DHC,1,4,BHD,99
8,54,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,54,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,54,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,54,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,54,10/20/2018,10/31/2018,1,2,IMP,1,1,BHD,4
8,54,10/20/2018,10/31/2018,1,2,IMP,1,2,BHD,4
8,54,10/20/2018,10/31/2018,1,2,IMP,1,3,BHD,4
8,54,10/20/2018,10/31/2018,1,2,IMP,1,4,BHD,4
8,54,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,54,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,54,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,54,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,54,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,54,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,54,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,54,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,47,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1260
8,47,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1450
8,47,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1450
8,47,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1650
8,47,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
8,47,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
8,47,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
8,47,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
8,47,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,47,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,47,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,47,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,47,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,47,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,47,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,47,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,47,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
8,47,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
8,47,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
8,47,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
8,47,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
8,47,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
8,47,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
8,47,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
8,47,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
8,47,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
8,47,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
8,47,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
8,47,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,47,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,47,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,47,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,86,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1725
8,86,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2350
8,86,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2350
8,86,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2550
8,86,10/20/2018,10/31/2018,1,2,DDF,2,1,QAR,450
8,86,10/20/2018,10/31/2018,1,2,DDF,2,2,QAR,450
8,86,10/20/2018,10/31/2018,1,2,DDF,2,3,QAR,450
8,86,10/20/2018,10/31/2018,1,2,DDF,2,4,QAR,450
8,86,10/20/2018,10/31/2018,1,2,DHC,1,1,QAR,650
8,86,10/20/2018,10/31/2018,1,2,DHC,1,2,QAR,1000
8,86,10/20/2018,10/31/2018,1,2,DHC,1,3,QAR,1000
8,86,10/20/2018,10/31/2018,1,2,DHC,1,4,QAR,1100
8,86,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,86,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,86,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,86,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,86,10/20/2018,10/31/2018,1,2,IMP,1,1,QAR,125
8,86,10/20/2018,10/31/2018,1,2,IMP,1,2,QAR,175
8,86,10/20/2018,10/31/2018,1,2,IMP,1,3,QAR,175
8,86,10/20/2018,10/31/2018,1,2,IMP,1,4,QAR,175
8,86,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,86,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,86,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,86,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,86,10/20/2018,10/31/2018,1,2,RHI,1,1,QAR,150
8,86,10/20/2018,10/31/2018,1,2,RHI,1,2,QAR,300
8,86,10/20/2018,10/31/2018,1,2,RHI,1,3,QAR,300
8,86,10/20/2018,10/31/2018,1,2,RHI,1,4,QAR,300
8,86,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,86,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,86,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,86,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,42,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1800
8,42,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2000
8,42,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2000
8,42,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2200
8,42,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
8,42,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
8,42,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
8,42,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
8,42,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
8,42,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
8,42,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
8,42,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
8,42,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,42,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,42,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,42,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,42,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
8,42,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
8,42,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
8,42,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
8,42,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,42,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,42,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,42,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,42,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,42,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,42,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,42,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,43,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1300
8,43,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1500
8,43,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1500
8,43,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1700
8,43,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
8,43,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
8,43,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
8,43,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
8,43,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
8,43,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
8,43,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
8,43,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
8,43,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,43,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,43,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,43,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,43,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,114
8,43,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,157
8,43,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,157
8,43,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,157
8,43,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,43,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,43,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,43,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,43,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,43,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,43,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,43,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,48,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1205
8,48,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1475
8,48,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1475
8,48,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1675
8,48,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
8,48,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
8,48,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
8,48,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
8,48,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
8,48,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
8,48,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
8,48,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
8,48,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,48,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,48,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,48,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,48,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
8,48,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
8,48,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
8,48,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
8,48,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
8,48,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
8,48,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
8,48,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
8,48,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
8,48,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
8,48,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
8,48,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
8,48,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,48,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,48,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,48,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,49,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1505
8,49,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1775
8,49,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1775
8,49,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1975
8,49,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
8,49,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
8,49,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
8,49,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
8,49,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
8,49,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
8,49,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
8,49,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
8,49,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,49,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,49,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,49,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,49,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
8,49,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
8,49,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
8,49,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
8,49,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
8,49,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
8,49,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
8,49,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
8,49,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
8,49,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
8,49,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
8,49,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
8,49,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,49,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,49,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,49,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,110,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1500
8,110,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1600
8,110,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1600
8,110,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1800
8,110,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
8,110,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
8,110,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
8,110,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
8,110,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,55
8,110,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,75
8,110,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,75
8,110,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,75
8,110,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,110,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,110,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,110,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,110,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
8,110,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
8,110,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
8,110,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
8,110,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,110,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,110,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,110,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,110,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,110,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,110,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,110,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,44,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1500
8,44,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1700
8,44,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1700
8,44,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1900
8,44,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
8,44,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
8,44,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
8,44,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
8,44,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
8,44,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
8,44,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
8,44,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
8,44,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,44,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,44,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,44,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,44,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
8,44,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
8,44,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
8,44,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
8,44,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,44,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,44,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,44,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,44,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,44,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,44,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,44,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,108,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1600
8,108,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1950
8,108,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1950
8,108,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2150
8,108,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
8,108,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
8,108,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
8,108,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
8,108,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
8,108,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
8,108,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
8,108,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
8,108,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,108,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,108,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,108,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,108,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,17
8,108,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,17
8,108,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,17
8,108,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,17
8,108,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,108,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,108,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,108,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,108,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,108,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,108,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,108,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,109,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1600
8,109,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1950
8,109,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1950
8,109,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2150
8,109,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
8,109,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
8,109,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
8,109,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
8,109,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
8,109,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
8,109,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
8,109,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
8,109,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,109,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,109,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,109,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,109,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,109,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,109,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,109,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,109,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,109,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,109,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,109,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,111,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1500
8,111,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1600
8,111,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1600
8,111,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1800
8,111,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
8,111,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
8,111,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
8,111,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
8,111,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,46
8,111,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,61
8,111,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,61
8,111,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,61
8,111,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,111,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,111,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,111,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,111,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
8,111,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
8,111,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
8,111,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
8,111,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
8,111,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
8,111,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
8,111,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
8,111,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
8,111,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
8,111,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
8,111,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
8,115,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1800
8,115,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2350
8,115,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2350
8,115,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2550
8,115,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
8,115,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
8,115,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
8,115,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
8,115,10/20/2018,10/31/2018,1,2,IMP,1,1,USD,90
8,115,10/20/2018,10/31/2018,1,2,IMP,1,2,USD,90
8,115,10/20/2018,10/31/2018,1,2,IMP,1,3,USD,90
